Transaction_ID,Date,Customer_ID,Customer_Age_Group,City,Region,Store_ID,Category,Product_Name,Brand,Quantity,Unit_Price_INR,Discount_Percent,Total_Amount_INR,Payment_Method,High_Discount_Flag,Gross_Revenue,Discount_Amount,Month,Quarter,Week,Revenue_Per_Unit,Is_Digital
TXN002791,18-04-2023,CUST7480,36-45,Delhi,North,STORE005,Dairy & Eggs,Cream,HomeChoice,16,923.48,20,11820.54,Net Banking,TRUE,14775.68,2955.14,4,2,16,738.78375,FALSE
TXN002792,10-01-2023,CUST6954,18-25,Kolkata,East,STORE003,Snacks & Confectionery,Gummy Bears,Premium,3,1029.8,0,3089.4,Cash,FALSE,3089.4,-4.55E-13,1,1,2,1029.8,FALSE
TXN002793,08-08-2023,CUST3833,26-35,Jaipur,North,STORE045,Grains & Pulses,Oats,FreshMart,9,1067.91,0,9611.19,Cash,FALSE,9611.19,0,8,3,32,1067.91,FALSE
TXN002794,14-06-2023,CUST1627,26-35,Hyderabad,South,STORE048,Meat & Seafood,Lamb Rack,Premium,15,210.61,5,3001.19,Credit Card,FALSE,3159.15,157.96,6,2,24,200.0793333,TRUE
TXN002795,12-04-2023,CUST8485,36-45,Chennai,South,STORE014,Fruits & Vegetables,Onion,Local,5,1316.96,10,5926.32,Cash,FALSE,6584.8,658.48,4,2,15,1185.264,FALSE
TXN002796,01-08-2023,CUST7494,26-35,Delhi,North,STORE008,Frozen Foods,Frozen Berries,EcoFresh,18,54.9,0,988.2,UPI,FALSE,988.2,-1.14E-13,8,3,31,54.9,TRUE
TXN002797,05-01-2023,CUST5075,26-35,Jaipur,North,STORE001,Grains & Pulses,Quinoa,PureLife,16,1093.06,10,15740.06,Debit Card,FALSE,17488.96,1748.9,1,1,1,983.75375,TRUE
TXN002798,20-07-2023,CUST5323,55+,Mumbai,West,STORE030,Beverages,Cola,FreshMart,1,590.41,20,472.33,Cash,TRUE,590.41,118.08,7,3,29,472.33,FALSE
TXN002799,18-06-2023,CUST2556,46-55,Chennai,South,STORE027,Cleaning Supplies,Toilet Cleaner,PureLife,11,832.96,0,9162.56,Credit Card,FALSE,9162.56,1.82E-12,6,2,24,832.96,TRUE
TXN002800,01-06-2023,CUST2571,18-25,Delhi,North,STORE023,Grains & Pulses,Quinoa,FreshMart,17,15.35,0,260.95,Debit Card,FALSE,260.95,0,6,2,22,15.35,TRUE
TXN002801,20-02-2023,CUST4197,18-25,Pune,West,STORE022,Fruits & Vegetables,Broccoli,HomeChoice,20,863.99,20,13823.84,Debit Card,TRUE,17279.8,3455.96,2,1,8,691.192,TRUE
TXN002802,16-06-2023,CUST9244,55+,Bangalore,South,STORE013,Snacks & Confectionery,Popcorn,ValueBuy,6,208.41,0,1250.46,UPI,FALSE,1250.46,0,6,2,24,208.41,TRUE
TXN002803,12-09-2023,CUST7628,26-35,Kolkata,East,STORE022,Beverages,Coffee Powder,GreenLeaf,9,1112.85,10,9014.08,Net Banking,FALSE,10015.65,1001.57,9,3,37,1001.564444,FALSE
TXN002804,23-03-2023,CUST6318,36-45,Mumbai,West,STORE033,Snacks & Confectionery,Potato Chips,EcoFresh,3,182.56,15,465.53,Credit Card,FALSE,547.68,82.15,3,1,12,155.1766667,TRUE
TXN002805,21-01-2023,CUST4621,18-25,Jaipur,North,STORE029,Personal Care,Lip Balm,PureLife,18,812.07,20,11693.81,Net Banking,TRUE,14617.26,2923.45,1,1,3,649.6561111,FALSE
TXN002806,01-10-2023,CUST9314,18-25,Bangalore,South,STORE046,Grains & Pulses,Basmati Rice,Local,1,389.54,15,331.11,UPI,FALSE,389.54,58.43,10,4,39,331.11,TRUE
TXN002807,09-03-2023,CUST3917,55+,Pune,West,STORE015,Dairy & Eggs,Buttermilk,TopBrand,3,1200.92,10,3242.48,Debit Card,FALSE,3602.76,360.28,3,1,10,1080.826667,TRUE
TXN002808,16-10-2023,CUST7664,46-55,Lucknow,North,STORE021,Beverages,Mango Juice,ValueBuy,6,77.34,15,394.43,UPI,FALSE,464.04,69.61,10,4,42,65.73833333,TRUE
TXN002809,31-10-2023,CUST9982,26-35,Mumbai,West,STORE002,Grains & Pulses,Corn Flour,PureLife,4,1024.12,25,3072.36,Debit Card,TRUE,4096.48,1024.12,10,4,44,768.09,TRUE
TXN002810,16-12-2023,CUST2705,18-25,Delhi,North,STORE025,Personal Care,Sunscreen,FreshMart,15,1312.33,15,16732.21,Net Banking,FALSE,19684.95,2952.74,12,4,50,1115.480667,FALSE
TXN002811,25-02-2023,CUST6711,26-35,Jaipur,North,STORE012,Grains & Pulses,Semolina,NatureBest,19,702.48,0,13347.12,Credit Card,FALSE,13347.12,0,2,1,8,702.48,TRUE
TXN002812,04-01-2023,CUST9421,26-35,Jaipur,North,STORE018,Meat & Seafood,Lamb Rack,ValueBuy,20,1167.51,0,23350.2,UPI,FALSE,23350.2,0,1,1,1,1167.51,TRUE
TXN002813,04-01-2023,CUST9123,36-45,Jaipur,North,STORE025,Dairy & Eggs,Cheddar Cheese,NatureBest,19,1333.3,5,24066.07,Cash,FALSE,25332.7,1266.63,1,1,1,1266.635263,FALSE
TXN002814,27-08-2023,CUST2722,36-45,Lucknow,North,STORE045,Meat & Seafood,Sardines,EcoFresh,16,870.2,0,13923.2,Cash,FALSE,13923.2,0,8,3,34,870.2,FALSE
TXN002815,16-03-2023,CUST9410,36-45,Jaipur,North,STORE047,Meat & Seafood,Prawns,Premium,16,1124.77,15,15296.87,Net Banking,FALSE,17996.32,2699.45,3,1,11,956.054375,FALSE
TXN002816,01-05-2023,CUST8658,46-55,Jaipur,North,STORE045,Cleaning Supplies,Trash Bags,GreenLeaf,4,823.69,10,2965.28,Cash,FALSE,3294.76,329.48,5,2,18,741.32,FALSE
TXN002817,12-11-2023,CUST5869,36-45,Hyderabad,South,STORE021,Grains & Pulses,Basmati Rice,ValueBuy,16,363.45,10,5233.68,Debit Card,FALSE,5815.2,581.52,11,4,45,327.105,TRUE
TXN002818,07-08-2023,CUST3219,46-55,Mumbai,West,STORE041,Beverages,Cola,TopBrand,2,683.33,0,1366.66,Debit Card,FALSE,1366.66,0,8,3,32,683.33,TRUE
TXN002819,19-12-2023,CUST7406,18-25,Ahmedabad,West,STORE047,Meat & Seafood,Tuna Can,PureLife,12,1490.34,0,17884.08,Credit Card,FALSE,17884.08,-3.64E-12,12,4,51,1490.34,TRUE
TXN002820,17-11-2023,CUST1887,46-55,Jaipur,North,STORE039,Snacks & Confectionery,Dark Chocolate,Local,7,1382.14,15,8223.73,UPI,FALSE,9674.98,1451.25,11,4,46,1174.818571,TRUE
TXN002821,11-12-2023,CUST9140,36-45,Kolkata,East,STORE027,Snacks & Confectionery,Pretzels,Premium,15,766,5,10915.5,Cash,FALSE,11490,574.5,12,4,50,727.7,FALSE
TXN002822,06-06-2023,CUST1638,46-55,Jaipur,North,STORE045,Frozen Foods,Waffles,GreenLeaf,10,1494.04,5,14193.38,Cash,FALSE,14940.4,747.02,6,2,23,1419.338,FALSE
TXN002823,18-12-2023,CUST4167,36-45,Ahmedabad,West,STORE043,Personal Care,Conditioner,FreshMart,15,1436.38,0,21545.7,Cash,FALSE,21545.7,0,12,4,51,1436.38,FALSE
TXN002824,18-03-2023,CUST4125,26-35,Jaipur,North,STORE046,Personal Care,Hand Cream,Premium,7,587.98,0,4115.86,Debit Card,FALSE,4115.86,9.09E-13,3,1,11,587.98,TRUE
TXN002825,08-03-2023,CUST6456,18-25,Bangalore,South,STORE047,Beverages,Orange Juice,HomeChoice,7,619.11,15,3683.7,Credit Card,FALSE,4333.77,650.07,3,1,10,526.2428571,TRUE
TXN002826,02-05-2023,CUST6137,36-45,Pune,West,STORE008,Dairy & Eggs,Cheddar Cheese,PureLife,11,301.4,25,2486.55,Net Banking,TRUE,3315.4,828.85,5,2,18,226.05,FALSE
TXN002827,13-03-2023,CUST3096,26-35,Chennai,South,STORE018,Personal Care,Toothpaste,ValueBuy,20,1038.06,5,19723.14,UPI,FALSE,20761.2,1038.06,3,1,11,986.157,TRUE
TXN002828,27-10-2023,CUST4981,36-45,Pune,West,STORE021,Dairy & Eggs,Paneer,TopBrand,20,501.31,0,10026.2,Debit Card,FALSE,10026.2,0,10,4,43,501.31,TRUE
TXN002829,29-08-2023,CUST5120,18-25,Delhi,North,STORE013,Personal Care,Shampoo,EcoFresh,2,71.02,0,142.04,Debit Card,FALSE,142.04,0,8,3,35,71.02,TRUE
TXN002830,26-02-2023,CUST3623,18-25,Lucknow,North,STORE036,Beverages,Mango Juice,Local,9,1200.99,20,8647.13,Credit Card,TRUE,10808.91,2161.78,2,1,8,960.7922222,TRUE
TXN002831,03-08-2023,CUST6323,18-25,Delhi,North,STORE029,Grains & Pulses,Wheat Flour,EcoFresh,16,1018.73,0,16299.68,Cash,FALSE,16299.68,0,8,3,31,1018.73,FALSE
TXN002832,06-07-2023,CUST7327,36-45,Delhi,North,STORE019,Bakery,Croissant,EcoFresh,18,977.17,0,17589.06,Net Banking,FALSE,17589.06,-3.64E-12,7,3,27,977.17,FALSE
TXN002833,24-06-2023,CUST6455,18-25,Hyderabad,South,STORE009,Snacks & Confectionery,Trail Mix,EcoFresh,9,562.76,15,4305.11,Credit Card,FALSE,5064.84,759.73,6,2,25,478.3455556,TRUE
TXN002834,21-04-2023,CUST4802,26-35,Hyderabad,South,STORE032,Snacks & Confectionery,Nachos,EcoFresh,16,752.64,10,10838.02,Credit Card,FALSE,12042.24,1204.22,4,2,16,677.37625,TRUE
TXN002835,19-01-2023,CUST1478,55+,Hyderabad,South,STORE012,Grains & Pulses,Corn Flour,GreenLeaf,9,1020.78,20,7349.62,UPI,TRUE,9187.02,1837.4,1,1,3,816.6244444,TRUE
TXN002836,05-04-2023,CUST4010,26-35,Delhi,North,STORE004,Grains & Pulses,Quinoa,Local,14,1335.79,0,18701.06,UPI,FALSE,18701.06,-3.64E-12,4,2,14,1335.79,TRUE
TXN002837,10-08-2023,CUST8573,18-25,Hyderabad,South,STORE047,Snacks & Confectionery,Gummy Bears,NatureBest,13,165.23,0,2147.99,Debit Card,FALSE,2147.99,0,8,3,32,165.23,TRUE
TXN002838,10-05-2023,CUST6068,55+,Hyderabad,South,STORE003,Dairy & Eggs,Cheddar Cheese,ValueBuy,2,318.74,5,605.61,UPI,FALSE,637.48,31.87,5,2,19,302.805,TRUE
TXN002839,10-10-2023,CUST4172,26-35,Delhi,North,STORE049,Grains & Pulses,Black Beans,GreenLeaf,4,579.76,0,2319.04,Net Banking,FALSE,2319.04,0,10,4,41,579.76,FALSE
TXN002840,27-02-2023,CUST1040,36-45,Delhi,North,STORE015,Dairy & Eggs,Mozzarella,FreshMart,19,1380.6,0,26231.4,UPI,FALSE,26231.4,-3.64E-12,2,1,9,1380.6,TRUE
TXN002841,14-10-2023,CUST3063,26-35,Delhi,North,STORE033,Dairy & Eggs,Cheddar Cheese,GreenLeaf,14,72.76,0,1018.64,UPI,FALSE,1018.64,1.14E-13,10,4,41,72.76,TRUE
TXN002842,27-05-2023,CUST6310,46-55,Delhi,North,STORE048,Personal Care,Face Wash,Premium,15,1171.31,15,14934.2,Net Banking,FALSE,17569.65,2635.45,5,2,21,995.6133333,FALSE
TXN002843,19-03-2023,CUST3601,55+,Jaipur,North,STORE045,Personal Care,Toothpaste,FreshMart,5,102.59,5,487.3,Cash,FALSE,512.95,25.65,3,1,11,97.46,FALSE
TXN002844,13-05-2023,CUST7815,46-55,Lucknow,North,STORE024,Bakery,Cookies,Premium,18,88.99,10,1441.64,Net Banking,FALSE,1601.82,160.18,5,2,19,80.09111111,FALSE
TXN002845,21-12-2023,CUST1318,46-55,Chennai,South,STORE017,Snacks & Confectionery,Popcorn,ValueBuy,16,618.44,20,7916.03,Credit Card,TRUE,9895.04,1979.01,12,4,51,494.751875,TRUE
TXN002846,09-10-2023,CUST8631,36-45,Delhi,North,STORE031,Beverages,Mango Juice,ValueBuy,12,696.94,25,6272.46,Net Banking,TRUE,8363.28,2090.82,10,4,41,522.705,FALSE
TXN002847,02-08-2023,CUST6211,46-55,Hyderabad,South,STORE030,Cleaning Supplies,Toilet Cleaner,ValueBuy,15,15.37,10,207.5,Cash,FALSE,230.55,23.05,8,3,31,13.83333333,FALSE
TXN002848,20-03-2023,CUST9941,36-45,Delhi,North,STORE010,Frozen Foods,Ice Cream,EcoFresh,20,775.78,25,11636.7,Net Banking,TRUE,15515.6,3878.9,3,1,12,581.835,FALSE
TXN002849,25-07-2023,CUST2166,46-55,Delhi,North,STORE017,Fruits & Vegetables,Broccoli,NatureBest,17,1197.01,0,20349.17,UPI,FALSE,20349.17,0,7,3,30,1197.01,TRUE
TXN002850,27-11-2023,CUST9453,46-55,Kolkata,East,STORE003,Fruits & Vegetables,Apple,TopBrand,7,1299.87,0,9099.09,UPI,FALSE,9099.09,0,11,4,48,1299.87,TRUE
TXN002851,20-12-2023,CUST7576,46-55,Jaipur,North,STORE020,Frozen Foods,Chicken Nuggets,ValueBuy,1,1194.4,0,1194.4,Net Banking,FALSE,1194.4,0,12,4,51,1194.4,FALSE
TXN002852,05-03-2023,CUST3854,36-45,Delhi,North,STORE009,Snacks & Confectionery,Chocolate Bar,Premium,15,878.12,5,12513.21,Debit Card,FALSE,13171.8,658.59,3,1,9,834.214,TRUE
TXN002853,13-02-2023,CUST2402,55+,Chennai,South,STORE036,Meat & Seafood,Sausages,PureLife,3,1259.3,0,3777.9,Net Banking,FALSE,3777.9,-4.55E-13,2,1,7,1259.3,FALSE
TXN002854,30-08-2023,CUST1019,55+,Ahmedabad,West,STORE050,Fruits & Vegetables,Potato,EcoFresh,1,1397.13,0,1397.13,UPI,FALSE,1397.13,0,8,3,35,1397.13,TRUE
TXN002855,29-01-2023,CUST8721,36-45,Delhi,North,STORE004,Dairy & Eggs,Eggs,PureLife,2,724.51,0,1449.02,Credit Card,FALSE,1449.02,0,1,1,4,724.51,TRUE
TXN002856,02-11-2023,CUST7214,46-55,Jaipur,North,STORE045,Meat & Seafood,Lamb Rack,HomeChoice,19,565.76,25,8062.08,Debit Card,TRUE,10749.44,2687.36,11,4,44,424.32,TRUE
TXN002857,18-01-2023,CUST1008,18-25,Hyderabad,South,STORE044,Frozen Foods,Ice Cream,ValueBuy,11,1461.92,0,16081.12,Cash,FALSE,16081.12,0,1,1,3,1461.92,FALSE
TXN002858,07-01-2023,CUST7098,18-25,Jaipur,North,STORE010,Dairy & Eggs,Ghee,TopBrand,12,51.83,0,621.96,Debit Card,FALSE,621.96,0,1,1,1,51.83,TRUE
TXN002859,17-01-2023,CUST2341,18-25,Delhi,North,STORE044,Grains & Pulses,Black Beans,HomeChoice,8,1057.96,0,8463.68,Net Banking,FALSE,8463.68,0,1,1,3,1057.96,FALSE
TXN002860,12-12-2023,CUST6468,26-35,Lucknow,North,STORE039,Personal Care,Deodorant,EcoFresh,20,715.32,25,10729.8,Debit Card,TRUE,14306.4,3576.6,12,4,50,536.49,TRUE
TXN002861,27-06-2023,CUST3479,46-55,Chennai,South,STORE043,Grains & Pulses,Black Beans,Local,9,1248.81,0,11239.29,Debit Card,FALSE,11239.29,-1.82E-12,6,2,26,1248.81,TRUE
TXN002862,28-06-2023,CUST4460,46-55,Chennai,South,STORE019,Bakery,White Bread,FreshMart,3,612.65,0,1837.95,Debit Card,FALSE,1837.95,-2.27E-13,6,2,26,612.65,TRUE
TXN002863,16-08-2023,CUST7942,46-55,Bangalore,South,STORE048,Dairy & Eggs,Yogurt,Local,15,1406.77,5,20046.47,Net Banking,FALSE,21101.55,1055.08,8,3,33,1336.431333,FALSE
TXN002864,03-01-2023,CUST9686,36-45,Jaipur,North,STORE022,Personal Care,Sunscreen,ValueBuy,4,1117.88,20,3577.22,Cash,TRUE,4471.52,894.3,1,1,1,894.305,FALSE
TXN002865,12-11-2023,CUST7405,55+,Lucknow,North,STORE033,Personal Care,Face Wash,NatureBest,2,1201.91,10,2163.44,Debit Card,FALSE,2403.82,240.38,11,4,45,1081.72,TRUE
TXN002866,22-06-2023,CUST9246,46-55,Lucknow,North,STORE011,Beverages,Herbal Tea,PureLife,2,778.11,5,1478.41,Cash,FALSE,1556.22,77.81,6,2,25,739.205,FALSE
TXN002867,18-04-2023,CUST3992,36-45,Chennai,South,STORE024,Snacks & Confectionery,Peanut Butter Cups,GreenLeaf,9,502.74,20,3619.73,Debit Card,TRUE,4524.66,904.93,4,2,16,402.1922222,TRUE
TXN002868,16-02-2023,CUST1929,55+,Lucknow,North,STORE024,Bakery,Donut,NatureBest,4,154.79,0,619.16,Net Banking,FALSE,619.16,0,2,1,7,154.79,FALSE
TXN002869,02-11-2023,CUST4643,26-35,Pune,West,STORE005,Beverages,Energy Drink,GreenLeaf,17,918.44,15,13271.46,Debit Card,FALSE,15613.48,2342.02,11,4,44,780.6741176,TRUE
TXN002870,04-12-2023,CUST8437,26-35,Mumbai,West,STORE042,Grains & Pulses,Quinoa,PureLife,17,1002.35,0,17039.95,Net Banking,FALSE,17039.95,0,12,4,49,1002.35,FALSE
TXN002871,16-05-2023,CUST3537,36-45,Delhi,North,STORE040,Fruits & Vegetables,Apple,ValueBuy,5,988.4,20,3953.6,Credit Card,TRUE,4942,988.4,5,2,20,790.72,TRUE
TXN002872,22-10-2023,CUST9471,46-55,Kolkata,East,STORE036,Fruits & Vegetables,Carrot,NatureBest,10,824.51,0,8245.1,Net Banking,FALSE,8245.1,0,10,4,42,824.51,FALSE
TXN002873,08-11-2023,CUST9844,36-45,Chennai,South,STORE029,Bakery,Brown Bread,PureLife,16,1457.9,10,20993.76,UPI,FALSE,23326.4,2332.64,11,4,45,1312.11,TRUE
TXN002874,23-02-2023,CUST8893,55+,Delhi,North,STORE017,Fruits & Vegetables,Spinach,ValueBuy,19,379.38,25,5406.16,Credit Card,TRUE,7208.22,1802.06,2,1,8,284.5347368,TRUE
TXN002875,22-06-2023,CUST9770,18-25,Pune,West,STORE018,Dairy & Eggs,Paneer,TopBrand,3,692.44,25,1557.99,Credit Card,TRUE,2077.32,519.33,6,2,25,519.33,TRUE
TXN002876,14-11-2023,CUST9248,55+,Pune,West,STORE042,Grains & Pulses,Red Lentils,Local,15,1297.77,20,15573.24,UPI,TRUE,19466.55,3893.31,11,4,46,1038.216,TRUE
TXN002877,31-05-2023,CUST5567,36-45,Jaipur,North,STORE033,Grains & Pulses,Soya Chunks,PureLife,15,1411.66,15,17998.66,UPI,FALSE,21174.9,3176.24,5,2,22,1199.910667,TRUE
TXN002878,25-10-2023,CUST4490,46-55,Bangalore,South,STORE001,Beverages,Mineral Water,TopBrand,9,16.36,0,147.24,Net Banking,FALSE,147.24,0,10,4,43,16.36,FALSE
TXN002879,24-12-2023,CUST4420,36-45,Ahmedabad,West,STORE025,Frozen Foods,Frozen Peas,GreenLeaf,11,998.6,0,10984.6,Net Banking,FALSE,10984.6,0,12,4,51,998.6,FALSE
TXN002880,31-05-2023,CUST8840,55+,Mumbai,West,STORE016,Grains & Pulses,Basmati Rice,EcoFresh,5,1262.04,10,5679.18,Debit Card,FALSE,6310.2,631.02,5,2,22,1135.836,TRUE
TXN002881,11-03-2023,CUST3167,26-35,Mumbai,West,STORE004,Frozen Foods,Ice Cream,ValueBuy,12,620.29,20,5954.78,Cash,TRUE,7443.48,1488.7,3,1,10,496.2316667,FALSE
TXN002882,29-04-2023,CUST2673,46-55,Lucknow,North,STORE003,Frozen Foods,Veggie Burger,HomeChoice,9,782.51,15,5986.2,Credit Card,FALSE,7042.59,1056.39,4,2,17,665.1333333,TRUE
TXN002883,12-12-2023,CUST3887,46-55,Bangalore,South,STORE005,Personal Care,Face Wash,Premium,8,88.76,25,532.56,UPI,TRUE,710.08,177.52,12,4,50,66.57,TRUE
TXN002884,03-08-2023,CUST4081,18-25,Chennai,South,STORE007,Bakery,Baguette,HomeChoice,15,1309.59,15,16697.27,Cash,FALSE,19643.85,2946.58,8,3,31,1113.151333,FALSE
TXN002885,13-10-2023,CUST8999,55+,Hyderabad,South,STORE049,Meat & Seafood,Crab Meat,FreshMart,16,821.35,0,13141.6,UPI,FALSE,13141.6,0,10,4,41,821.35,TRUE
TXN002886,20-09-2023,CUST7575,46-55,Kolkata,East,STORE015,Frozen Foods,Ice Cream,TopBrand,10,526.61,15,4476.19,UPI,FALSE,5266.1,789.91,9,3,38,447.619,TRUE
TXN002887,18-11-2023,CUST9556,26-35,Mumbai,West,STORE022,Snacks & Confectionery,Granola Bar,HomeChoice,17,1395.84,0,23729.28,Cash,FALSE,23729.28,0,11,4,46,1395.84,FALSE
TXN002888,11-06-2023,CUST5464,46-55,Jaipur,North,STORE038,Bakery,Bagel,Local,13,654.86,0,8513.18,Net Banking,FALSE,8513.18,0,6,2,23,654.86,FALSE
TXN002889,18-08-2023,CUST1589,36-45,Jaipur,North,STORE010,Beverages,Green Tea,FreshMart,17,1336.94,10,20455.18,Credit Card,FALSE,22727.98,2272.8,8,3,33,1203.245882,TRUE
TXN002890,16-02-2023,CUST3745,26-35,Delhi,North,STORE048,Dairy & Eggs,Yogurt,HomeChoice,20,815.19,25,12227.85,Cash,TRUE,16303.8,4075.95,2,1,7,611.3925,FALSE
TXN002891,06-03-2023,CUST8250,46-55,Pune,West,STORE035,Meat & Seafood,Lamb Rack,EcoFresh,17,660.35,10,10103.35,Credit Card,FALSE,11225.95,1122.6,3,1,10,594.3147059,TRUE
TXN002892,13-07-2023,CUST1476,26-35,Kolkata,East,STORE010,Frozen Foods,Chicken Nuggets,FreshMart,6,712.09,25,3204.41,Net Banking,TRUE,4272.54,1068.13,7,3,28,534.0683333,FALSE
TXN002893,10-02-2023,CUST1118,46-55,Jaipur,North,STORE012,Personal Care,Lip Balm,Premium,8,1248.43,25,7490.58,Credit Card,TRUE,9987.44,2496.86,2,1,6,936.3225,TRUE
TXN002894,06-08-2023,CUST3842,26-35,Kolkata,East,STORE042,Meat & Seafood,Tuna Can,HomeChoice,12,725.7,15,7402.14,UPI,FALSE,8708.4,1306.26,8,3,31,616.845,TRUE
TXN002895,29-09-2023,CUST6840,55+,Hyderabad,South,STORE031,Personal Care,Shampoo,GreenLeaf,9,502.58,15,3844.74,Cash,FALSE,4523.22,678.48,9,3,39,427.1933333,FALSE
TXN002896,18-08-2023,CUST1371,36-45,Bangalore,South,STORE046,Bakery,Donut,HomeChoice,5,263.62,15,1120.38,Debit Card,FALSE,1318.1,197.72,8,3,33,224.076,TRUE
TXN002897,24-09-2023,CUST4652,55+,Kolkata,East,STORE029,Fruits & Vegetables,Tomato,ValueBuy,11,513.25,20,4516.6,Cash,TRUE,5645.75,1129.15,9,3,38,410.6,FALSE
TXN002898,04-07-2023,CUST7903,36-45,Mumbai,West,STORE026,Beverages,Mineral Water,ValueBuy,14,720.25,0,10083.5,Credit Card,FALSE,10083.5,0,7,3,27,720.25,TRUE
TXN002899,23-05-2023,CUST9436,36-45,Kolkata,East,STORE048,Cleaning Supplies,Trash Bags,EcoFresh,13,917,10,10728.9,UPI,FALSE,11921,1192.1,5,2,21,825.3,TRUE
TXN002900,20-12-2023,CUST3671,36-45,Delhi,North,STORE035,Meat & Seafood,Prawns,Local,6,939.16,0,5634.96,Debit Card,FALSE,5634.96,0,12,4,51,939.16,TRUE
TXN002901,24-03-2023,CUST4918,55+,Ahmedabad,West,STORE017,Snacks & Confectionery,Pretzels,TopBrand,15,53.22,20,638.64,Net Banking,TRUE,798.3,159.66,3,1,12,42.576,FALSE
TXN002902,31-07-2023,CUST1393,55+,Delhi,North,STORE039,Grains & Pulses,Oats,TopBrand,14,419.13,25,4400.87,Credit Card,TRUE,5867.82,1466.95,7,3,31,314.3478571,TRUE
TXN002903,22-10-2023,CUST9382,18-25,Delhi,North,STORE045,Fruits & Vegetables,Banana,NatureBest,2,345.83,5,657.08,Credit Card,FALSE,691.66,34.58,10,4,42,328.54,TRUE
TXN002904,07-05-2023,CUST6830,46-55,Mumbai,West,STORE036,Cleaning Supplies,Fabric Softener,Local,13,224.23,5,2769.24,Cash,FALSE,2914.99,145.75,5,2,18,213.0184615,FALSE
TXN002905,01-03-2023,CUST6996,26-35,Mumbai,West,STORE014,Snacks & Confectionery,Pretzels,ValueBuy,2,815.85,0,1631.7,Debit Card,FALSE,1631.7,0,3,1,9,815.85,TRUE
TXN002906,09-09-2023,CUST3714,55+,Pune,West,STORE050,Meat & Seafood,Sausages,ValueBuy,15,41.55,25,467.44,Cash,TRUE,623.25,155.81,9,3,36,31.16266667,FALSE
TXN002907,25-08-2023,CUST5846,36-45,Kolkata,East,STORE032,Snacks & Confectionery,Nachos,TopBrand,20,652.93,15,11099.81,Net Banking,FALSE,13058.6,1958.79,8,3,34,554.9905,FALSE
TXN002908,25-06-2023,CUST6311,26-35,Lucknow,North,STORE045,Snacks & Confectionery,Dark Chocolate,EcoFresh,12,1464.63,0,17575.56,Credit Card,FALSE,17575.56,0,6,2,25,1464.63,TRUE
TXN002909,27-05-2023,CUST2217,55+,Ahmedabad,West,STORE015,Grains & Pulses,Wheat Flour,Local,4,457.54,15,1555.64,Debit Card,FALSE,1830.16,274.52,5,2,21,388.91,TRUE
TXN002910,21-08-2023,CUST9676,55+,Delhi,North,STORE011,Bakery,Cake Slice,NatureBest,12,223.68,0,2684.16,UPI,FALSE,2684.16,0,8,3,34,223.68,TRUE
TXN002911,17-02-2023,CUST5904,36-45,Mumbai,West,STORE032,Snacks & Confectionery,Chocolate Bar,PureLife,20,947.44,0,18948.8,Debit Card,FALSE,18948.8,3.64E-12,2,1,7,947.44,TRUE
TXN002912,31-08-2023,CUST7319,55+,Hyderabad,South,STORE017,Snacks & Confectionery,Popcorn,ValueBuy,7,70.14,0,490.98,Credit Card,FALSE,490.98,0,8,3,35,70.14,TRUE
TXN002913,07-04-2023,CUST6937,26-35,Jaipur,North,STORE012,Fruits & Vegetables,Potato,NatureBest,5,457.28,0,2286.4,Credit Card,FALSE,2286.4,-4.55E-13,4,2,14,457.28,TRUE
TXN002914,30-04-2023,CUST5744,18-25,Hyderabad,South,STORE037,Beverages,Cola,PureLife,6,878.3,20,4215.84,Cash,TRUE,5269.8,1053.96,4,2,17,702.64,FALSE
TXN002915,01-07-2023,CUST8834,55+,Jaipur,North,STORE021,Bakery,Brown Bread,Local,2,548.93,0,1097.86,Net Banking,FALSE,1097.86,0,7,3,26,548.93,FALSE
TXN002916,15-02-2023,CUST3233,26-35,Chennai,South,STORE010,Fruits & Vegetables,Apple,TopBrand,16,915.6,10,13184.64,Debit Card,FALSE,14649.6,1464.96,2,1,7,824.04,TRUE
TXN002917,28-02-2023,CUST4341,36-45,Mumbai,West,STORE048,Frozen Foods,Frozen Pizza,GreenLeaf,18,1351.07,0,24319.26,Debit Card,FALSE,24319.26,0,2,1,9,1351.07,TRUE
TXN002918,21-12-2023,CUST3881,46-55,Ahmedabad,West,STORE028,Cleaning Supplies,Sponge Pack,Premium,3,311.17,20,746.81,UPI,TRUE,933.51,186.7,12,4,51,248.9366667,TRUE
TXN002919,01-03-2023,CUST2908,26-35,Ahmedabad,West,STORE002,Dairy & Eggs,Cheddar Cheese,HomeChoice,8,442.63,0,3541.04,Net Banking,FALSE,3541.04,0,3,1,9,442.63,FALSE
TXN002920,17-02-2023,CUST5751,55+,Jaipur,North,STORE020,Dairy & Eggs,Yogurt,Premium,3,1490.96,0,4472.88,Cash,FALSE,4472.88,0,2,1,7,1490.96,FALSE
TXN002921,24-10-2023,CUST7223,46-55,Jaipur,North,STORE020,Bakery,Pita Bread,TopBrand,20,85.6,0,1712,Credit Card,FALSE,1712,0,10,4,43,85.6,TRUE
TXN002922,20-09-2023,CUST3524,18-25,Lucknow,North,STORE043,Meat & Seafood,Salmon Fillet,GreenLeaf,4,1017.39,0,4069.56,Credit Card,FALSE,4069.56,0,9,3,38,1017.39,TRUE
