Transaction_ID,Date,Customer_ID,Customer_Age_Group,City,Region,Store_ID,Category,Product_Name,Brand,Quantity,Unit_Price_INR,Discount_Percent,Total_Amount_INR,Payment_Method
TXN002099,09-10-2023,CUST3848,36-45,Pune,West,STORE020,Personal Care,Toothpaste,Premium,5,797.75,20,3191,Debit Card
TXN002100,17-10-2023,CUST4012,46-55,Ahmedabad,West,STORE041,Fruits & Vegetables,Apple,PureLife,5,779.35,15,3312.24,Cash
TXN002101,04-11-2023,CUST7305,18-25,Jaipur,North,STORE011,Dairy & Eggs,Cream,ValueBuy,1,640.24,0,640.24,UPI
TXN002102,09-01-2023,CUST4933,55+,Hyderabad,South,STORE008,Frozen Foods,Frozen Peas,ValueBuy,18,59.31,0,1067.58,Cash
TXN002103,16-06-2023,CUST7250,26-35,Bangalore,South,STORE042,Bakery,Cookies,PureLife,9,428.11,5,3660.34,Debit Card
TXN002104,05-12-2023,CUST3336,36-45,Hyderabad,South,STORE011,Cleaning Supplies,Fabric Softener,TopBrand,3,276.18,10,745.69,Credit Card
TXN002105,25-04-2023,CUST8512,36-45,Hyderabad,South,STORE016,Frozen Foods,Frozen Berries,FreshMart,19,144.14,0,2738.66,Credit Card
TXN002106,08-05-2023,CUST7172,46-55,Lucknow,North,STORE001,Cleaning Supplies,Toilet Cleaner,HomeChoice,15,613.55,0,9203.25,Debit Card
TXN002107,22-01-2023,CUST6766,36-45,Kolkata,East,STORE015,Meat & Seafood,Lamb Rack,EcoFresh,5,1268.25,10,5707.13,Debit Card
TXN002108,14-12-2023,CUST1266,26-35,Jaipur,North,STORE026,Cleaning Supplies,Floor Cleaner,PureLife,15,1186.76,10,16021.26,Net Banking
TXN002109,13-09-2023,CUST5075,55+,Mumbai,West,STORE024,Cleaning Supplies,Laundry Detergent,PureLife,12,1312.67,25,11814.03,UPI
TXN002110,15-07-2023,CUST7606,46-55,Bangalore,South,STORE039,Frozen Foods,Frozen Peas,Local,5,353.92,0,1769.6,Net Banking
TXN002111,18-10-2023,CUST8939,26-35,Lucknow,North,STORE009,Frozen Foods,Frozen Corn,FreshMart,3,202.73,10,547.37,Debit Card
TXN002112,16-10-2023,CUST3110,18-25,Jaipur,North,STORE025,Bakery,Pita Bread,EcoFresh,13,284.93,20,2963.27,UPI
TXN002113,26-06-2023,CUST7176,55+,Lucknow,North,STORE038,Dairy & Eggs,Ghee,Local,19,618.19,5,11158.33,Credit Card
TXN002114,24-07-2023,CUST9433,46-55,Jaipur,North,STORE046,Grains & Pulses,Corn Flour,ValueBuy,8,330.85,25,1985.1,UPI
TXN002115,07-05-2023,CUST5174,55+,Kolkata,East,STORE012,Grains & Pulses,Red Lentils,FreshMart,14,28.41,0,397.74,Net Banking
TXN002116,03-11-2023,CUST2386,26-35,Bangalore,South,STORE009,Beverages,Herbal Tea,EcoFresh,4,497.78,5,1891.56,Cash
TXN002117,24-07-2023,CUST3405,55+,Mumbai,West,STORE047,Fruits & Vegetables,Apple,NatureBest,10,453.26,25,3399.45,Debit Card
TXN002118,02-03-2023,CUST1273,26-35,Chennai,South,STORE034,Meat & Seafood,Chicken Breast,Local,19,115.37,10,1972.83,UPI
TXN002119,26-11-2023,CUST6361,46-55,Jaipur,North,STORE020,Snacks & Confectionery,Popcorn,HomeChoice,16,207.27,20,2653.06,Credit Card
TXN002120,29-01-2023,CUST9496,26-35,Kolkata,East,STORE015,Beverages,Orange Juice,TopBrand,20,1454.74,0,29094.8,Credit Card
TXN002121,15-11-2023,CUST5276,55+,Ahmedabad,West,STORE040,Fruits & Vegetables,Broccoli,EcoFresh,14,647.88,0,9070.32,Credit Card
TXN002122,03-01-2023,CUST2395,46-55,Hyderabad,South,STORE043,Grains & Pulses,Soya Chunks,TopBrand,12,609.42,0,7313.04,Credit Card
TXN002123,20-10-2023,CUST6459,46-55,Lucknow,North,STORE010,Fruits & Vegetables,Grapes,PureLife,14,619.47,20,6938.06,Cash
TXN002124,12-06-2023,CUST4695,18-25,Chennai,South,STORE043,Beverages,Coffee Powder,GreenLeaf,16,393.86,0,6301.76,UPI
TXN002125,08-09-2023,CUST9124,26-35,Pune,West,STORE042,Grains & Pulses,Semolina,HomeChoice,4,28.97,25,86.91,Cash
TXN002126,24-01-2023,CUST3402,36-45,Hyderabad,South,STORE040,Personal Care,Deodorant,Local,8,634.38,0,5075.04,Net Banking
TXN002127,24-08-2023,CUST1660,26-35,Bangalore,South,STORE020,Dairy & Eggs,Mozzarella,HomeChoice,17,731.58,5,11815.02,Debit Card
TXN002128,19-05-2023,CUST9083,46-55,Ahmedabad,West,STORE002,Beverages,Cola,ValueBuy,10,829.43,0,8294.3,Net Banking
TXN002129,21-12-2023,CUST8707,46-55,Bangalore,South,STORE021,Frozen Foods,Frozen Peas,NatureBest,11,1479.8,0,16277.8,Net Banking
TXN002130,15-02-2023,CUST8918,26-35,Hyderabad,South,STORE043,Dairy & Eggs,Ghee,HomeChoice,18,1281.46,15,19606.34,Net Banking
TXN002131,11-05-2023,CUST1606,55+,Mumbai,West,STORE005,Grains & Pulses,Semolina,Premium,9,534,5,4565.7,Debit Card
TXN002132,18-02-2023,CUST6258,46-55,Kolkata,East,STORE017,Cleaning Supplies,Dish Soap,PureLife,12,821.47,0,9857.64,Net Banking
TXN002133,25-01-2023,CUST9059,46-55,Bangalore,South,STORE001,Frozen Foods,Veggie Burger,FreshMart,20,1002.94,20,16047.04,Debit Card
TXN002134,09-06-2023,CUST2920,55+,Bangalore,South,STORE018,Fruits & Vegetables,Broccoli,FreshMart,1,1078.07,15,916.36,Credit Card
TXN002135,15-12-2023,CUST4424,55+,Delhi,North,STORE025,Grains & Pulses,Soya Chunks,EcoFresh,6,131.34,0,788.04,Credit Card
TXN002136,17-12-2023,CUST5566,18-25,Jaipur,North,STORE043,Fruits & Vegetables,Onion,ValueBuy,12,1373.85,20,13188.96,Net Banking
TXN002137,16-02-2023,CUST7260,36-45,Delhi,North,STORE045,Cleaning Supplies,Dish Soap,EcoFresh,13,489.33,15,5407.1,Net Banking
TXN002138,13-04-2023,CUST1909,26-35,Bangalore,South,STORE039,Meat & Seafood,Prawns,ValueBuy,11,1084.04,0,11924.44,Debit Card
TXN002139,07-09-2023,CUST1697,55+,Jaipur,North,STORE047,Beverages,Orange Juice,Local,17,1351,20,18373.6,Net Banking
TXN002140,03-11-2023,CUST2518,55+,Lucknow,North,STORE047,Personal Care,Shampoo,PureLife,6,71.13,0,426.78,Credit Card
TXN002141,21-02-2023,CUST2576,36-45,Bangalore,South,STORE035,Dairy & Eggs,Butter,PureLife,5,1218.03,20,4872.12,Net Banking
TXN002142,04-05-2023,CUST4055,18-25,Hyderabad,South,STORE008,Snacks & Confectionery,Pretzels,Local,11,252.88,20,2225.34,UPI
TXN002143,26-04-2023,CUST8706,18-25,Ahmedabad,West,STORE031,Fruits & Vegetables,Spinach,ValueBuy,6,228.64,15,1166.06,Debit Card
TXN002144,30-09-2023,CUST3254,26-35,Chennai,South,STORE006,Snacks & Confectionery,Granola Bar,ValueBuy,16,1092.35,0,17477.6,Cash
TXN002145,23-10-2023,CUST5461,46-55,Mumbai,West,STORE032,Beverages,Energy Drink,EcoFresh,20,862.72,5,16391.68,UPI
TXN002146,02-01-2023,CUST6952,26-35,Delhi,North,STORE001,Bakery,Cookies,HomeChoice,8,496.81,20,3179.58,UPI
TXN002147,12-10-2023,CUST8346,18-25,Chennai,South,STORE014,Dairy & Eggs,Buttermilk,EcoFresh,1,203.31,25,152.48,Net Banking
TXN002148,22-07-2023,CUST7484,26-35,Kolkata,East,STORE028,Frozen Foods,Frozen Pizza,FreshMart,2,596.12,0,1192.24,Debit Card
TXN002149,17-05-2023,CUST1131,55+,Jaipur,North,STORE035,Fruits & Vegetables,Tomato,Local,3,974,20,2337.6,Cash
TXN002150,31-01-2023,CUST4887,18-25,Lucknow,North,STORE010,Fruits & Vegetables,Onion,TopBrand,2,892.62,0,1785.24,Credit Card
TXN002151,24-08-2023,CUST7078,55+,Chennai,South,STORE030,Fruits & Vegetables,Broccoli,Local,11,245.54,5,2565.89,Debit Card
TXN002152,26-01-2023,CUST9739,46-55,Lucknow,North,STORE003,Meat & Seafood,Salmon Fillet,HomeChoice,6,1454.07,0,8724.42,UPI
TXN002153,19-11-2023,CUST3245,18-25,Chennai,South,STORE021,Snacks & Confectionery,Peanut Butter Cups,PureLife,11,394.11,10,3901.69,Net Banking
TXN002154,05-03-2023,CUST1266,55+,Chennai,South,STORE008,Grains & Pulses,Oats,Premium,11,345.44,0,3799.84,Net Banking
TXN002155,19-06-2023,CUST7523,46-55,Kolkata,East,STORE011,Frozen Foods,Veggie Burger,HomeChoice,17,324.93,10,4971.43,Net Banking
TXN002156,11-06-2023,CUST7674,46-55,Mumbai,West,STORE001,Snacks & Confectionery,Popcorn,GreenLeaf,16,928.63,0,14858.08,UPI
TXN002157,18-08-2023,CUST1171,36-45,Delhi,North,STORE029,Dairy & Eggs,Cream,HomeChoice,10,817.22,0,8172.2,UPI
TXN002158,07-07-2023,CUST9257,36-45,Delhi,North,STORE002,Frozen Foods,Frozen Pizza,NatureBest,7,536.45,0,3755.15,Debit Card
TXN002159,05-08-2023,CUST9143,18-25,Mumbai,West,STORE021,Meat & Seafood,Chicken Breast,EcoFresh,15,353.3,0,5299.5,Cash
TXN002160,02-04-2023,CUST5188,36-45,Ahmedabad,West,STORE005,Snacks & Confectionery,Pretzels,GreenLeaf,19,102.14,0,1940.66,Credit Card
TXN002161,30-12-2023,CUST7150,36-45,Chennai,South,STORE047,Grains & Pulses,Semolina,TopBrand,15,855.08,0,12826.2,Credit Card
TXN002162,05-03-2023,CUST2309,55+,Ahmedabad,West,STORE041,Dairy & Eggs,Eggs,Local,19,91.08,25,1297.89,Net Banking
TXN002163,19-06-2023,CUST7362,18-25,Chennai,South,STORE036,Frozen Foods,Frozen Fries,GreenLeaf,13,875.3,20,9103.12,Credit Card
TXN002164,22-07-2023,CUST9961,18-25,Ahmedabad,West,STORE024,Snacks & Confectionery,Dark Chocolate,ValueBuy,9,944.53,25,6375.58,Cash
TXN002165,05-10-2023,CUST5347,26-35,Ahmedabad,West,STORE001,Bakery,Muffin,NatureBest,16,1203.92,0,19262.72,Net Banking
TXN002166,04-05-2023,CUST4555,26-35,Hyderabad,South,STORE010,Bakery,Croissant,Local,20,546.22,25,8193.3,UPI
TXN002167,29-05-2023,CUST5244,18-25,Bangalore,South,STORE012,Meat & Seafood,Mutton Chops,Premium,19,1497.45,20,22761.24,Credit Card
TXN002168,12-07-2023,CUST4061,36-45,Delhi,North,STORE011,Snacks & Confectionery,Trail Mix,ValueBuy,13,1402.81,25,13677.4,UPI
TXN002169,30-11-2023,CUST3305,18-25,Delhi,North,STORE009,Meat & Seafood,Sardines,GreenLeaf,8,1084.19,15,7372.49,Credit Card
TXN002170,03-02-2023,CUST7935,55+,Mumbai,West,STORE013,Fruits & Vegetables,Broccoli,GreenLeaf,9,1036.22,0,9325.98,Credit Card
TXN002171,11-09-2023,CUST2156,55+,Chennai,South,STORE038,Cleaning Supplies,Toilet Cleaner,Premium,5,326.5,10,1469.25,Credit Card
TXN002172,18-06-2023,CUST5402,36-45,Ahmedabad,West,STORE009,Grains & Pulses,Basmati Rice,EcoFresh,11,1231.62,0,13547.82,Cash
TXN002173,14-04-2023,CUST4623,18-25,Pune,West,STORE002,Personal Care,Deodorant,FreshMart,19,1037.69,0,19716.11,UPI
TXN002174,17-11-2023,CUST3466,26-35,Bangalore,South,STORE032,Beverages,Coffee Powder,ValueBuy,5,284.61,20,1138.44,UPI
TXN002175,23-07-2023,CUST7583,36-45,Bangalore,South,STORE047,Personal Care,Body Lotion,ValueBuy,3,627.11,0,1881.33,Cash
TXN002176,13-07-2023,CUST1566,36-45,Bangalore,South,STORE040,Personal Care,Shampoo,TopBrand,18,548.64,5,9381.74,Credit Card
TXN002177,20-01-2023,CUST8748,36-45,Chennai,South,STORE047,Grains & Pulses,Soya Chunks,FreshMart,5,948.96,0,4744.8,Credit Card
TXN002178,17-09-2023,CUST3736,46-55,Hyderabad,South,STORE030,Personal Care,Face Wash,EcoFresh,14,715.13,15,8510.05,Credit Card
TXN002179,21-01-2023,CUST5015,46-55,Hyderabad,South,STORE013,Snacks & Confectionery,Dark Chocolate,Premium,14,1247.31,0,17462.34,Debit Card
TXN002180,17-05-2023,CUST6161,55+,Pune,West,STORE032,Frozen Foods,Frozen Corn,Local,3,431.26,25,970.34,Credit Card
TXN002181,22-10-2023,CUST9874,36-45,Bangalore,South,STORE039,Dairy & Eggs,Buttermilk,NatureBest,19,1051.48,25,14983.59,Debit Card
TXN002182,10-06-2023,CUST1232,36-45,Pune,West,STORE039,Grains & Pulses,Soya Chunks,GreenLeaf,2,888.02,15,1509.63,Credit Card
TXN002183,30-10-2023,CUST5214,46-55,Chennai,South,STORE007,Frozen Foods,Frozen Fries,HomeChoice,7,200.06,5,1330.4,Cash
TXN002184,05-12-2023,CUST2709,36-45,Lucknow,North,STORE040,Bakery,Bagel,PureLife,18,1210.32,0,21785.76,Net Banking
TXN002185,04-04-2023,CUST8379,46-55,Chennai,South,STORE048,Snacks & Confectionery,Trail Mix,HomeChoice,1,16.08,0,16.08,Credit Card
TXN002186,30-03-2023,CUST3647,36-45,Jaipur,North,STORE026,Meat & Seafood,Sardines,ValueBuy,10,1409.18,10,12682.62,Net Banking
TXN002187,15-04-2023,CUST8376,55+,Jaipur,North,STORE042,Personal Care,Conditioner,Premium,17,794.27,0,13502.59,UPI
TXN002188,16-07-2023,CUST2262,26-35,Jaipur,North,STORE045,Fruits & Vegetables,Carrot,PureLife,10,110.41,0,1104.1,Net Banking
TXN002189,20-07-2023,CUST1401,36-45,Chennai,South,STORE033,Snacks & Confectionery,Nachos,EcoFresh,15,1123.91,10,15172.78,UPI
TXN002190,02-01-2023,CUST8287,26-35,Lucknow,North,STORE013,Grains & Pulses,Oats,EcoFresh,13,297.27,5,3671.28,Cash
TXN002191,12-02-2023,CUST7294,46-55,Hyderabad,South,STORE009,Fruits & Vegetables,Potato,FreshMart,19,1321.28,20,20083.46,Cash
TXN002192,23-05-2023,CUST6415,46-55,Kolkata,East,STORE043,Frozen Foods,Veggie Burger,Premium,11,1101.36,20,9691.97,UPI
TXN002193,11-05-2023,CUST8704,46-55,Kolkata,East,STORE018,Snacks & Confectionery,Gummy Bears,FreshMart,16,534.58,0,8553.28,Cash
TXN002194,29-09-2023,CUST3175,36-45,Jaipur,North,STORE044,Fruits & Vegetables,Mango,FreshMart,15,512.99,20,6155.88,Debit Card
TXN002195,20-03-2023,CUST3869,36-45,Pune,West,STORE020,Dairy & Eggs,Cream,PureLife,12,390.48,0,4685.76,Cash
TXN002196,15-03-2023,CUST4304,26-35,Lucknow,North,STORE034,Cleaning Supplies,Broom,EcoFresh,16,1400.1,0,22401.6,Net Banking
TXN002197,22-01-2023,CUST2040,46-55,Jaipur,North,STORE002,Frozen Foods,Frozen Pizza,GreenLeaf,8,1256.38,25,7538.28,UPI
TXN002198,20-03-2023,CUST4476,55+,Lucknow,North,STORE042,Meat & Seafood,Chicken Breast,EcoFresh,10,1216.74,10,10950.66,Cash
TXN002199,16-01-2023,CUST5554,18-25,Kolkata,East,STORE014,Bakery,White Bread,PureLife,2,815.43,5,1549.32,Net Banking
TXN002200,02-11-2023,CUST8942,55+,Pune,West,STORE032,Fruits & Vegetables,Broccoli,HomeChoice,3,1237.27,25,2783.86,Debit Card
TXN002201,19-07-2023,CUST5428,55+,Jaipur,North,STORE001,Snacks & Confectionery,Popcorn,PureLife,9,173.18,15,1324.83,Debit Card
TXN002202,20-12-2023,CUST9063,36-45,Bangalore,South,STORE033,Fruits & Vegetables,Grapes,FreshMart,12,1132.73,20,10874.21,Net Banking
TXN002203,22-06-2023,CUST9986,18-25,Bangalore,South,STORE009,Snacks & Confectionery,Peanut Butter Cups,EcoFresh,19,384.31,0,7301.89,Cash
TXN002204,30-04-2023,CUST2474,36-45,Chennai,South,STORE034,Bakery,Pita Bread,Local,9,229.24,0,2063.16,Credit Card
TXN002205,28-08-2023,CUST4132,36-45,Chennai,South,STORE010,Snacks & Confectionery,Pretzels,FreshMart,20,1263.88,0,25277.6,Credit Card
TXN002206,24-08-2023,CUST6940,55+,Ahmedabad,West,STORE024,Dairy & Eggs,Mozzarella,NatureBest,15,712.04,20,8544.48,Debit Card
TXN002207,14-04-2023,CUST1060,55+,Pune,West,STORE034,Dairy & Eggs,Buttermilk,HomeChoice,9,1490.21,0,13411.89,Net Banking
TXN002208,24-02-2023,CUST7885,26-35,Pune,West,STORE016,Snacks & Confectionery,Pretzels,GreenLeaf,17,1210.91,10,18526.92,Credit Card
TXN002209,26-03-2023,CUST8524,46-55,Kolkata,East,STORE031,Frozen Foods,Frozen Pizza,PureLife,18,571.35,10,9255.87,Net Banking
TXN002210,26-07-2023,CUST3978,55+,Ahmedabad,West,STORE014,Meat & Seafood,Salmon Fillet,NatureBest,7,1052.69,20,5895.06,Debit Card
TXN002211,31-05-2023,CUST3403,46-55,Mumbai,West,STORE024,Dairy & Eggs,Buttermilk,TopBrand,15,815.91,0,12238.65,Net Banking
TXN002212,04-08-2023,CUST3502,26-35,Lucknow,North,STORE009,Beverages,Energy Drink,ValueBuy,18,894.64,0,16103.52,Credit Card
TXN002213,19-03-2023,CUST3805,26-35,Mumbai,West,STORE031,Meat & Seafood,Beef Steak,Local,15,940.76,0,14111.4,Cash
TXN002214,29-01-2023,CUST5596,46-55,Kolkata,East,STORE029,Fruits & Vegetables,Mango,Local,9,1310.65,25,8846.89,Debit Card
TXN002215,14-04-2023,CUST9598,18-25,Ahmedabad,West,STORE035,Beverages,Mineral Water,Premium,14,749.64,15,8920.72,Net Banking
TXN002216,26-10-2023,CUST2061,36-45,Bangalore,South,STORE032,Fruits & Vegetables,Grapes,Local,15,776.14,15,9895.78,Cash
TXN002217,27-03-2023,CUST7635,55+,Chennai,South,STORE014,Cleaning Supplies,Broom,Premium,12,769.79,20,7389.98,Debit Card
TXN002218,21-03-2023,CUST1276,46-55,Ahmedabad,West,STORE026,Cleaning Supplies,Disinfectant Spray,NatureBest,14,315.99,0,4423.86,Credit Card
TXN002219,20-11-2023,CUST6467,18-25,Pune,West,STORE036,Meat & Seafood,Sardines,Premium,4,278.81,0,1115.24,Cash
TXN002220,19-09-2023,CUST3192,18-25,Jaipur,North,STORE042,Bakery,Pita Bread,ValueBuy,17,968.93,0,16471.81,Cash
TXN002221,21-08-2023,CUST3161,26-35,Lucknow,North,STORE031,Frozen Foods,Frozen Fries,HomeChoice,2,1310.88,0,2621.76,Net Banking
TXN002222,25-04-2023,CUST5503,55+,Pune,West,STORE043,Cleaning Supplies,Laundry Detergent,EcoFresh,18,913.98,5,15629.06,Debit Card
TXN002223,04-08-2023,CUST9041,36-45,Hyderabad,South,STORE030,Grains & Pulses,Black Beans,Premium,8,1073.63,0,8589.04,Net Banking
TXN002224,07-01-2023,CUST8976,46-55,Bangalore,South,STORE016,Frozen Foods,Chicken Nuggets,NatureBest,7,514.1,25,2699.03,Credit Card
TXN002225,15-12-2023,CUST6214,46-55,Kolkata,East,STORE044,Meat & Seafood,Salmon Fillet,FreshMart,11,516.99,0,5686.89,Debit Card
TXN002226,22-09-2023,CUST5486,36-45,Jaipur,North,STORE017,Bakery,Brown Bread,FreshMart,16,930.62,5,14145.42,Debit Card
TXN002227,09-06-2023,CUST2046,36-45,Jaipur,North,STORE031,Snacks & Confectionery,Pretzels,FreshMart,7,165.96,0,1161.72,Cash
TXN002228,28-02-2023,CUST6313,46-55,Kolkata,East,STORE050,Bakery,Muffin,Premium,2,305.69,25,458.54,Net Banking
TXN002229,13-11-2023,CUST8313,55+,Lucknow,North,STORE004,Dairy & Eggs,Milk,HomeChoice,15,1318.73,25,14835.71,Credit Card
TXN002230,30-07-2023,CUST8750,55+,Kolkata,East,STORE019,Beverages,Cola,FreshMart,14,773.44,10,9745.34,Credit Card
TXN002231,10-03-2023,CUST6231,46-55,Chennai,South,STORE014,Frozen Foods,Frozen Fries,ValueBuy,1,108.93,5,103.48,Net Banking
TXN002232,20-08-2023,CUST3624,55+,Kolkata,East,STORE046,Meat & Seafood,Salmon Fillet,HomeChoice,19,1417.91,15,22899.25,UPI
TXN002233,30-12-2023,CUST1618,26-35,Jaipur,North,STORE037,Meat & Seafood,Salmon Fillet,NatureBest,13,1442.98,5,17820.8,Debit Card
TXN002234,27-04-2023,CUST3868,36-45,Chennai,South,STORE006,Cleaning Supplies,Sponge Pack,EcoFresh,6,1493.94,5,8515.46,Debit Card
TXN002235,19-07-2023,CUST1392,46-55,Kolkata,East,STORE014,Dairy & Eggs,Buttermilk,PureLife,9,810.94,20,5838.77,Debit Card
TXN002236,26-06-2023,CUST6844,55+,Chennai,South,STORE019,Frozen Foods,Waffles,NatureBest,13,273.26,0,3552.38,UPI
TXN002237,22-06-2023,CUST1215,26-35,Mumbai,West,STORE011,Beverages,Herbal Tea,NatureBest,14,104.83,0,1467.62,Net Banking
TXN002238,20-02-2023,CUST4734,36-45,Lucknow,North,STORE018,Dairy & Eggs,Cream,ValueBuy,18,116.99,10,1895.24,UPI
TXN002239,19-08-2023,CUST5715,18-25,Chennai,South,STORE048,Fruits & Vegetables,Broccoli,HomeChoice,18,313.06,25,4226.31,Net Banking
TXN002240,14-04-2023,CUST1469,26-35,Pune,West,STORE028,Bakery,Bagel,TopBrand,10,1000.01,5,9500.1,Cash
TXN002241,01-08-2023,CUST7178,46-55,Pune,West,STORE030,Grains & Pulses,Corn Flour,NatureBest,6,183.7,5,1047.09,Net Banking
TXN002242,13-03-2023,CUST6135,46-55,Pune,West,STORE016,Frozen Foods,Frozen Fries,PureLife,14,1429.29,0,20010.06,Credit Card
TXN002243,18-05-2023,CUST9916,18-25,Delhi,North,STORE005,Fruits & Vegetables,Tomato,GreenLeaf,5,1023.27,5,4860.53,UPI
TXN002244,18-02-2023,CUST8771,46-55,Bangalore,South,STORE040,Frozen Foods,Chicken Nuggets,NatureBest,14,737.45,0,10324.3,Debit Card
TXN002245,14-01-2023,CUST3690,26-35,Chennai,South,STORE016,Bakery,Baguette,TopBrand,13,189.24,10,2214.11,Cash
TXN002246,13-03-2023,CUST7175,18-25,Pune,West,STORE008,Personal Care,Face Wash,Premium,12,657.08,10,7096.46,UPI
TXN002247,26-11-2023,CUST7248,55+,Delhi,North,STORE041,Meat & Seafood,Beef Steak,TopBrand,13,335.1,15,3702.85,Debit Card
TXN002248,15-05-2023,CUST2518,36-45,Delhi,North,STORE039,Grains & Pulses,Red Lentils,FreshMart,16,1031.11,20,13198.21,Cash
TXN002249,25-06-2023,CUST2041,26-35,Kolkata,East,STORE018,Meat & Seafood,Crab Meat,PureLife,1,1459.48,15,1240.56,Debit Card
TXN002250,21-10-2023,CUST1013,36-45,Ahmedabad,West,STORE031,Cleaning Supplies,Trash Bags,GreenLeaf,5,279.05,5,1325.49,Credit Card
TXN002251,11-07-2023,CUST8900,36-45,Kolkata,East,STORE038,Dairy & Eggs,Paneer,GreenLeaf,9,573.18,0,5158.62,Credit Card
TXN002252,27-09-2023,CUST9471,46-55,Mumbai,West,STORE038,Snacks & Confectionery,Chocolate Bar,TopBrand,9,1048.06,25,7074.41,Credit Card
TXN002253,27-05-2023,CUST4995,46-55,Hyderabad,South,STORE032,Dairy & Eggs,Cheddar Cheese,EcoFresh,10,30.81,15,261.89,UPI
TXN002254,15-09-2023,CUST1845,18-25,Bangalore,South,STORE007,Dairy & Eggs,Buttermilk,Premium,2,1050.56,15,1785.95,UPI
TXN002255,17-02-2023,CUST2063,36-45,Chennai,South,STORE015,Meat & Seafood,Salmon Fillet,EcoFresh,7,877.62,15,5221.84,UPI
TXN002256,06-09-2023,CUST9986,18-25,Delhi,North,STORE036,Cleaning Supplies,Trash Bags,ValueBuy,4,1418.48,0,5673.92,Cash
TXN002257,07-03-2023,CUST6417,46-55,Pune,West,STORE004,Fruits & Vegetables,Broccoli,EcoFresh,17,486.92,10,7449.88,Net Banking
TXN002258,06-02-2023,CUST7099,36-45,Pune,West,STORE012,Fruits & Vegetables,Tomato,GreenLeaf,19,988.25,5,17837.91,Cash
TXN002259,15-09-2023,CUST8073,36-45,Hyderabad,South,STORE042,Frozen Foods,Frozen Pizza,TopBrand,6,300.9,0,1805.4,Cash
TXN002260,29-05-2023,CUST3513,18-25,Delhi,North,STORE026,Snacks & Confectionery,Popcorn,EcoFresh,10,1113.94,0,11139.4,UPI
TXN002261,10-01-2023,CUST2563,46-55,Kolkata,East,STORE028,Fruits & Vegetables,Banana,GreenLeaf,3,391.58,0,1174.74,Credit Card
TXN002262,20-01-2023,CUST1516,36-45,Delhi,North,STORE015,Cleaning Supplies,Laundry Detergent,Local,5,1280.79,10,5763.56,Credit Card
TXN002263,18-02-2023,CUST1759,18-25,Hyderabad,South,STORE008,Bakery,Croissant,GreenLeaf,12,572.89,0,6874.68,Debit Card
TXN002264,27-04-2023,CUST3855,36-45,Bangalore,South,STORE012,Cleaning Supplies,Toilet Cleaner,Premium,8,868.06,5,6597.26,UPI
TXN002265,21-06-2023,CUST7745,36-45,Delhi,North,STORE022,Dairy & Eggs,Yogurt,HomeChoice,8,1102.08,10,7934.98,Credit Card
TXN002266,09-11-2023,CUST8253,46-55,Jaipur,North,STORE001,Beverages,Green Tea,HomeChoice,13,454.62,10,5319.05,Debit Card
TXN002267,28-01-2023,CUST6842,26-35,Pune,West,STORE028,Grains & Pulses,Soya Chunks,ValueBuy,14,298.06,0,4172.84,UPI
TXN002268,01-04-2023,CUST8731,26-35,Lucknow,North,STORE023,Meat & Seafood,Tuna Can,EcoFresh,18,959.09,15,14674.08,Cash
TXN002269,16-10-2023,CUST2086,36-45,Pune,West,STORE032,Snacks & Confectionery,Popcorn,EcoFresh,13,562.68,15,6217.61,Credit Card
TXN002270,02-08-2023,CUST5917,18-25,Jaipur,North,STORE018,Snacks & Confectionery,Trail Mix,ValueBuy,2,933.19,20,1493.1,Debit Card
TXN002271,28-05-2023,CUST8234,36-45,Pune,West,STORE049,Meat & Seafood,Prawns,EcoFresh,19,1049.97,0,19949.43,UPI
TXN002272,07-03-2023,CUST6555,26-35,Kolkata,East,STORE010,Snacks & Confectionery,Trail Mix,PureLife,7,846.18,20,4738.61,Credit Card
TXN002273,01-09-2023,CUST2340,26-35,Lucknow,North,STORE042,Frozen Foods,Waffles,ValueBuy,5,453.74,15,1928.39,UPI
TXN002274,30-07-2023,CUST9987,36-45,Bangalore,South,STORE033,Meat & Seafood,Crab Meat,EcoFresh,11,414.47,10,4103.25,Credit Card
TXN002275,01-06-2023,CUST8706,55+,Pune,West,STORE041,Grains & Pulses,Basmati Rice,GreenLeaf,4,596.01,0,2384.04,Net Banking
TXN002276,11-12-2023,CUST9193,18-25,Mumbai,West,STORE007,Grains & Pulses,Soya Chunks,EcoFresh,14,153.31,5,2039.02,Net Banking
TXN002277,17-04-2023,CUST8765,26-35,Mumbai,West,STORE025,Meat & Seafood,Beef Steak,FreshMart,1,374.82,25,281.12,UPI
TXN002278,04-09-2023,CUST1312,55+,Mumbai,West,STORE009,Bakery,White Bread,EcoFresh,9,809.1,20,5825.52,Debit Card
